,Unnamed: 0,LengthJumper,MetricPatternJumper,LengthDataset,MetricPatternDataset
2639,2639,11,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",11,"[1, 2, 4, 5, 6, 7, 8, 9, 10]"
2640,2640,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2641,2641,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2642,2642,11,"[3, 6, 10]",11,"[3, 6, 10]"
2643,2643,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
2644,2644,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
2645,2645,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2646,2646,12,"[1, 4, 6, 9, 11]",11,"[1, 4, 6, 10]"
2647,2647,7,"[3, 6]",7,"[3, 6]"
2648,2648,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
2649,2649,11,"[2, 3, 4, 6, 10]",11,"[2, 3, 4, 6, 10]"
2650,2650,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2651,2651,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2652,2652,11,"[3, 4, 6, 10]",11,"[3, 4, 6, 10]"
2653,2653,13,"[1, 2, 3, 7, 10, 12]",11,"[1, 2, 3, 4, 6, 8, 10]"
2654,2654,11,"[3, 6, 10]",11,"[3, 6, 10]"
2655,2655,11,"[2, 3, 6, 10]",11,"[2, 3, 6, 10]"
2656,2656,11,"[2, 6, 10]",11,"[2, 6, 10]"
2657,2657,7,"[2, 6]",7,"[2, 6]"
2658,2658,11,"[2, 3, 6, 10]",11,"[1, 2, 3, 6]"
2659,2659,14,"[4, 6, 9, 10, 11, 13]",14,"[4, 6, 9, 11, 13]"
2660,2660,11,"[3, 6, 10]",11,"[3, 6, 10]"
2661,2661,11,"[3, 6, 10]",11,"[3, 6, 10]"
2662,2662,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
2663,2663,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2664,2664,11,"[1, 3, 4, 6, 7, 10]",11,"[1, 3, 4, 6, 7, 10]"
2665,2665,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2666,2666,9,"[4, 8]",9,"[4, 8]"
2667,2667,13,"[4, 8, 12]",12,"[4, 8, 11]"
2668,2668,11,"[2, 6, 10]",11,"[2, 6, 10]"
2669,2669,11,"[2, 5, 7, 10]",11,"[2, 5, 7, 10]"
2670,2670,11,"[3, 6, 7, 8, 10]",11,"[3, 6, 7, 8, 10]"
2671,2671,11,"[3, 8, 10]",11,"[3, 8, 10]"
2672,2672,11,"[4, 6, 10]",11,"[4, 6, 10]"
2673,2673,11,"[4, 6, 10]",11,"[4, 6, 10]"
2674,2674,11,"[3, 5, 6, 10]",11,"[3, 5, 6, 10]"
2675,2675,11,"[1, 2, 4, 7, 10]",11,"[1, 2, 4, 7, 10]"
2676,2676,13,"[1, 5, 12]",13,"[1, 5, 12]"
2677,2677,11,"[3, 5, 7, 10]",11,"[3, 5, 7, 10]"
2678,2678,11,"[1, 3, 6, 10]",10,"[1, 3, 6, 9]"
2679,2679,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2680,2680,14,"[1, 6, 8, 10, 13]",14,"[1, 6, 8, 10, 13]"
2681,2681,7,"[3, 6]",7,"[3, 6]"
2682,2682,11,"[3, 7, 10]",11,"[3, 7, 10]"
2683,2683,14,"[3, 6, 9, 13]",14,"[3, 6, 9, 13]"
2684,2684,14,"[4, 8, 13]",13,"[4, 8, 12]"
2685,2685,14,"[1, 2, 6, 10, 13]",14,"[1, 2, 6, 10, 13]"
2686,2686,12,"[3, 5, 11]",11,"[3, 5, 10]"
2687,2687,14,"[1, 2, 3, 5, 8, 13]",12,"[1, 2, 3, 4, 7, 11]"
2688,2688,11,"[4, 5, 8, 10]",12,"[4, 6, 8, 9, 11]"
2689,2689,11,"[6, 10]",12,"[6, 11]"
2690,2690,10,"[4, 9]",9,"[4, 8]"
2691,2691,11,"[4, 8, 10]",11,"[4, 8, 10]"
2692,2692,11,"[2, 6, 10]",11,"[2, 6, 10]"
2693,2693,16,"[2, 7, 9, 11, 15]",16,"[2, 7, 9, 11, 15]"
2694,2694,10,"[4, 9]",9,"[3, 8]"
2695,2695,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 10]"
2696,2696,14,"[1, 3, 4, 6, 9, 13]",14,"[1, 3, 4, 6, 9, 13]"
2697,2697,14,"[1, 4, 6, 10, 13]",14,"[1, 4, 6, 10, 13]"
2698,2698,14,"[1, 4, 6, 10, 13]",14,"[1, 4, 6, 10, 13]"
2699,2699,10,"[1, 5, 7, 9]",10,"[1, 5, 7, 9]"
2700,2700,10,"[2, 5, 9]",10,"[2, 5, 9]"
2701,2701,11,"[3, 6, 10]",10,"[3, 5, 9]"
2702,2702,10,"[4, 6, 9]",10,"[4, 9]"
2703,2703,10,"[1, 2, 5, 9]",10,"[1, 2, 5, 9]"
2704,2704,10,"[3, 5, 9]",10,"[3, 5, 9]"
2705,2705,10,"[1, 3, 6, 9]",10,"[3, 6, 9]"
2706,2706,10,"[2, 3, 4, 7, 9]",10,"[2, 3, 4, 7, 9]"
2707,2707,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2708,2708,10,"[1, 4, 9]",10,"[1, 4, 9]"
2709,2709,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2710,2710,10,"[1, 4, 6, 9]",10,"[1, 4, 6, 9]"
2711,2711,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2712,2712,10,"[1, 3, 4, 6, 9]",10,"[1, 3, 4, 6, 9]"
2713,2713,10,"[3, 6, 9]",10,"[3, 6, 9]"
2714,2714,10,"[3, 6, 9]",10,"[3, 6, 9]"
2715,2715,10,"[6, 9]",10,"[6, 9]"
2716,2716,10,"[1, 4, 6, 9]",10,"[1, 4, 6, 9]"
2717,2717,10,"[2, 4, 7, 9]",10,"[2, 4, 7, 9]"
2718,2718,10,"[4, 6, 9]",10,"[4, 6, 9]"
2719,2719,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2720,2720,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2721,2721,10,"[1, 4, 6, 9]",10,"[1, 4, 6, 9]"
2722,2722,10,"[3, 4, 6, 9]",10,"[3, 4, 6, 9]"
2723,2723,10,"[1, 5, 7, 9]",10,"[1, 5, 7, 9]"
2724,2724,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2725,2725,10,"[1, 3, 5, 9]",10,"[1, 5, 9]"
2726,2726,10,"[3, 6, 7, 9]",10,"[3, 6, 7, 9]"
2727,2727,10,"[1, 3, 6, 9]",10,"[1, 3, 6, 9]"
2728,2728,10,"[1, 3, 5, 7, 9]",10,"[1, 3, 5, 7, 9]"
2729,2729,10,"[3, 6, 8, 9]",10,"[3, 6, 8, 9]"
2730,2730,10,"[3, 4, 5, 6, 9]",10,"[3, 4, 5, 6, 9]"
2731,2731,7,"[2, 3, 4, 6]",7,"[2, 3, 4, 6]"
2732,2732,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
2733,2733,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 8, 10]"
2734,2734,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
2735,2735,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2736,2736,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
2737,2737,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
2738,2738,7,"[2, 6]",7,"[2, 6]"
2739,2739,11,"[1, 2, 4, 6, 10]",11,"[1, 2, 4, 6, 10]"
2740,2740,7,"[3, 4, 5, 6]",7,"[3, 4, 5, 6]"
2741,2741,11,"[2, 6, 10]",11,"[2, 6, 10]"
2742,2742,11,"[1, 3, 4, 6, 8, 10]",11,"[1, 3, 4, 6, 8, 10]"
2743,2743,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2744,2744,11,"[2, 6, 10]",11,"[2, 6, 10]"
2745,2745,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
2746,2746,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2747,2747,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
2748,2748,11,"[3, 4, 6, 8, 10]",11,"[3, 4, 6, 8, 10]"
2749,2749,11,"[2, 3, 4, 6, 8, 10]",11,"[2, 3, 4, 6, 8, 10]"
2750,2750,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2751,2751,7,"[2, 6]",7,"[2, 6]"
2752,2752,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
2753,2753,11,"[2, 6, 10]",11,"[2, 6, 10]"
2754,2754,7,"[1, 3, 6]",7,"[3, 6]"
2755,2755,11,"[3, 6, 9, 10]",11,"[3, 6, 9, 10]"
2756,2756,11,"[2, 6, 10]",11,"[2, 6, 10]"
2757,2757,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
2758,2758,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2759,2759,11,"[1, 4, 8, 10]",11,"[1, 4, 8, 10]"
2760,2760,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2761,2761,13,"[1, 5, 7, 10, 11, 12]",11,"[1, 6, 8, 9, 10]"
2762,2762,11,"[3, 6, 7, 10]",11,"[3, 6, 8, 10]"
2763,2763,11,"[2, 3, 4, 6, 8, 10]",11,"[2, 3, 4, 6, 8, 10]"
2764,2764,11,"[3, 6, 10]",11,"[3, 6, 10]"
2765,2765,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
2766,2766,11,"[6, 10]",11,"[6, 10]"
2767,2767,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2768,2768,11,"[1, 2, 4, 8, 10]",11,"[1, 2, 4, 8, 10]"
2769,2769,11,"[1, 2, 4, 6, 10]",11,"[1, 2, 4, 6, 10]"
2770,2770,11,"[4, 8, 10]",11,"[4, 8, 10]"
2771,2771,11,"[4, 6, 10]",11,"[4, 6, 10]"
2772,2772,11,"[1, 2, 6, 8, 10]",11,"[1, 2, 6, 8, 10]"
2773,2773,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2774,2774,11,"[2, 6, 7, 8, 10]",11,"[2, 6, 7, 8, 10]"
2775,2775,5,"[1, 4]",5,"[1, 4]"
2776,2776,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2777,2777,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 5, 8, 10]"
2778,2778,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
2779,2779,5,"[1, 4]",5,"[1, 4]"
2780,2780,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
2781,2781,11,"[1, 3, 5, 6, 8, 10]",11,"[1, 2, 3, 5, 6, 8, 10]"
2782,2782,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2783,2783,5,"[1, 4]",5,"[1, 4]"
2784,2784,11,"[2, 4, 6, 10]",11,"[2, 6, 10]"
2785,2785,11,"[3, 6, 10]",11,"[3, 6, 10]"
2786,2786,11,"[1, 6, 10]",11,"[1, 6, 10]"
2787,2787,11,"[2, 4, 6, 8, 10]",11,"[4, 6, 8, 10]"
2788,2788,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2789,2789,11,"[1, 6, 10]",11,"[1, 6, 10]"
2790,2790,11,"[3, 4, 6, 9, 10]",11,"[3, 6, 9, 10]"
2791,2791,11,"[1, 3, 4, 6, 10]",11,"[1, 3, 4, 6, 10]"
2792,2792,11,"[3, 5, 6, 9, 10]",11,"[3, 5, 6, 9, 10]"
2793,2793,11,"[1, 3, 6, 7, 10]",11,"[1, 3, 6, 7, 10]"
2794,2794,11,"[4, 6, 10]",11,"[4, 10]"
2795,2795,11,"[1, 2, 6, 10]",11,"[1, 2, 6, 10]"
2796,2796,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 9, 10]"
2797,2797,11,"[1, 2, 4, 8, 10]",11,"[1, 2, 4, 8, 10]"
2798,2798,11,"[4, 8, 10]",11,"[4, 6, 8, 10]"
2799,2799,11,"[3, 5, 6, 10]",11,"[3, 5, 6, 10]"
2800,2800,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
2801,2801,11,"[1, 6, 8, 10]",11,"[1, 6, 8, 10]"
2802,2802,11,"[2, 6, 10]",11,"[2, 6, 10]"
2803,2803,11,"[2, 4, 6, 10]",11,"[2, 6, 10]"
2804,2804,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
2805,2805,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
2806,2806,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2807,2807,11,"[1, 2, 4, 6, 10]",11,"[1, 4, 6, 10]"
2808,2808,11,"[3, 6, 10]",11,"[3, 6, 10]"
2809,2809,11,"[2, 4, 5, 8, 10]",11,"[2, 4, 5, 8, 10]"
2810,2810,11,"[2, 6, 10]",11,"[2, 6, 10]"
2811,2811,11,"[3, 6, 8, 9, 10]",11,"[3, 6, 8, 9, 10]"
2812,2812,11,"[1, 6, 8, 9, 10]",11,"[1, 6, 8, 9, 10]"
2813,2813,11,"[2, 3, 5, 8, 10]",11,"[2, 3, 5, 8, 10]"
2814,2814,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2815,2815,11,"[4, 5, 6, 7, 8, 10]",11,"[4, 5, 6, 7, 8, 10]"
2816,2816,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
2817,2817,11,"[2, 4, 6, 7, 8, 10]",11,"[2, 4, 6, 7, 8, 10]"
2818,2818,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2819,2819,11,"[1, 3, 6, 8, 10]",11,"[1, 3, 6, 8, 10]"
2820,2820,11,"[3, 6, 7, 10]",11,"[3, 6, 7, 10]"
2821,2821,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2822,2822,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2823,2823,11,"[1, 6, 8, 10]",11,"[1, 6, 8, 10]"
2824,2824,11,"[2, 6, 10]",11,"[2, 6, 10]"
2825,2825,11,"[3, 4, 6, 8, 10]",11,"[3, 4, 6, 8, 10]"
2826,2826,11,"[1, 2, 6, 10]",11,"[1, 2, 6, 10]"
2827,2827,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
2828,2828,11,"[3, 6, 10]",11,"[3, 6, 10]"
2829,2829,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
2830,2830,11,"[4, 6, 8, 10]",11,"[4, 6, 8, 10]"
2831,2831,11,"[4, 8, 10]",11,"[2, 4, 8, 10]"
2832,2832,11,"[4, 6, 10]",11,"[4, 6, 10]"
2833,2833,11,"[2, 4, 6, 8, 10]",11,"[2, 4, 6, 8, 10]"
2834,2834,11,"[2, 4, 6, 9, 10]",11,"[2, 4, 6, 9, 10]"
2835,2835,11,"[6, 10]",11,"[6, 10]"
2836,2836,11,"[1, 3, 4, 8, 10]",11,"[1, 3, 4, 8, 10]"
2837,2837,11,"[2, 6, 10]",11,"[2, 6, 10]"
2838,2838,11,"[4, 6, 10]",11,"[4, 6, 10]"
2839,2839,11,"[2, 4, 6, 10]",11,"[2, 4, 6, 10]"
2840,2840,11,"[1, 6, 8, 10]",11,"[1, 6, 8, 10]"
2841,2841,11,"[1, 2, 6, 10]",11,"[1, 2, 6, 10]"
2842,2842,11,"[2, 4, 8, 10]",11,"[2, 4, 8, 10]"
2843,2843,11,"[4, 8, 10]",11,"[4, 8, 10]"
2844,2844,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
2845,2845,11,"[2, 3, 6, 8, 10]",11,"[2, 3, 6, 8, 10]"
2846,2846,7,"[2, 3, 6]",7,"[2, 3, 6]"
2847,2847,7,"[2, 4, 6]",7,"[2, 4, 6]"
2848,2848,7,"[1, 3, 6]",7,"[1, 3, 6]"
2849,2849,7,"[2, 4, 6]",7,"[2, 4, 6]"
2850,2850,7,"[3, 6]",7,"[3, 6]"
2851,2851,7,"[2, 4, 6]",7,"[2, 4, 6]"
2852,2852,7,"[2, 4, 6]",7,"[2, 4, 6]"
2853,2853,7,"[2, 6]",7,"[2, 6]"
2854,2854,7,"[1, 4, 6]",7,"[1, 4, 6]"
2855,2855,7,"[1, 4, 6]",7,"[1, 4, 6]"
2856,2856,7,"[1, 3, 6]",7,"[1, 3, 6]"
2857,2857,7,"[1, 6]",7,"[1, 6]"
2858,2858,7,"[1, 2, 4, 5, 6]",7,"[1, 2, 4, 5, 6]"
2859,2859,7,"[1, 4, 6]",7,"[1, 4, 6]"
2860,2860,7,"[2, 5, 6]",7,"[2, 5, 6]"
2861,2861,7,"[2, 6]",7,"[2, 6]"
2862,2862,7,"[2, 6]",7,"[2, 6]"
2863,2863,7,"[2, 4, 6]",7,"[2, 4, 6]"
2864,2864,7,"[2, 4, 6]",7,"[2, 4, 6]"
2865,2865,7,"[2, 4, 6]",7,"[2, 4, 6]"
2866,2866,7,"[2, 3, 4, 6]",7,"[2, 3, 4, 6]"
2867,2867,7,"[1, 6]",7,"[1, 6]"
2868,2868,7,"[1, 2, 6]",7,"[1, 2, 6]"
2869,2869,7,"[2, 6]",7,"[2, 6]"
2870,2870,7,"[4, 6]",7,"[1, 4, 6]"
2871,2871,7,"[1, 3, 6]",7,"[1, 3, 6]"
2872,2872,7,"[2, 6]",7,"[2, 6]"
2873,2873,7,"[3, 6]",7,"[3, 6]"
2874,2874,13,"[1, 2, 5, 7, 10, 11, 12]",11,"[1, 2, 4, 6, 8, 10]"
2875,2875,11,"[2, 6, 10]",11,"[2, 6, 10]"
2876,2876,11,"[3, 6, 10]",11,"[3, 6, 10]"
2877,2877,12,"[2, 4, 7, 11]",11,"[2, 4, 6, 10]"
2878,2878,7,"[3, 6]",7,"[3, 6]"
2879,2879,11,"[2, 6, 10]",11,"[2, 6, 10]"
2880,2880,11,"[1, 4, 6, 10]",11,"[4, 6, 10]"
2881,2881,11,"[2, 6, 10]",11,"[2, 3, 6, 10]"
2882,2882,11,"[3, 6, 10]",11,"[3, 6, 10]"
2883,2883,7,"[2, 6]",7,"[2, 6]"
2884,2884,7,"[4, 6]",7,"[4, 6]"
2885,2885,7,"[3, 6]",7,"[3, 6]"
2886,2886,11,"[1, 4, 6, 8, 10]",11,"[1, 4, 6, 8, 10]"
2887,2887,7,"[1, 2, 5, 6]",7,"[1, 2, 5, 6]"
2888,2888,11,"[2, 3, 6, 10]",11,"[2, 3, 6, 10]"
2889,2889,14,"[2, 6, 10, 13]",14,"[2, 6, 10, 13]"
2890,2890,11,"[3, 6, 10]",11,"[4, 6, 10]"
2891,2891,7,"[4, 6]",7,"[4, 6]"
2892,2892,7,"[1, 3, 6]",7,"[1, 3, 6]"
2893,2893,7,"[1, 2, 4, 6]",7,"[1, 2, 4, 6]"
2894,2894,7,"[1, 3, 6]",7,"[1, 3, 6]"
2895,2895,11,"[2, 6, 10]",11,"[2, 6, 10]"
2896,2896,11,"[1, 2, 6, 10]",11,"[1, 2, 6, 10]"
2897,2897,9,"[2, 8]",9,"[2, 8]"
2898,2898,11,"[6, 10]",11,"[6, 10]"
2899,2899,8,"[2, 7]",9,"[2, 8]"
2900,2900,7,[6],6,[5]
2901,2901,9,"[3, 7, 8]",9,"[3, 7, 8]"
2902,2902,14,"[5, 8, 13]",14,"[5, 8, 13]"
2903,2903,9,"[3, 8]",9,"[3, 8]"
2904,2904,7,"[3, 6]",7,"[3, 6]"
2905,2905,9,"[4, 8]",9,"[4, 8]"
2906,2906,14,"[3, 6, 10, 13]",14,"[3, 6, 10, 13]"
2907,2907,11,"[1, 6, 9, 10]",11,"[1, 6, 9, 10]"
2908,2908,7,"[2, 4, 6]",7,"[2, 4, 6]"
2909,2909,7,"[2, 6]",7,"[2, 6]"
2910,2910,7,"[2, 6]",7,"[2, 6]"
2911,2911,7,"[2, 4, 6]",7,"[2, 4, 6]"
2912,2912,7,"[3, 6]",7,"[3, 6]"
2913,2913,7,"[2, 6]",7,"[2, 6]"
2914,2914,7,"[4, 6]",7,"[4, 6]"
2915,2915,7,"[2, 6]",7,"[2, 6]"
2916,2916,7,"[1, 6]",7,"[1, 6]"
2917,2917,11,"[2, 3, 6, 7, 10]",11,"[2, 6, 7, 10]"
2918,2918,11,"[3, 6, 10]",11,"[3, 6, 10]"
2919,2919,11,"[4, 6, 10]",11,"[4, 6, 10]"
2920,2920,11,"[2, 6, 10]",11,"[2, 6, 10]"
2921,2921,11,"[1, 2, 4, 6, 7, 10]",11,"[1, 2, 4, 6, 7, 10]"
2922,2922,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2923,2923,11,"[1, 2, 4, 6, 8, 10]",11,"[1, 2, 4, 6, 8, 10]"
2924,2924,11,"[3, 6, 10]",11,"[3, 6, 10]"
2925,2925,11,"[1, 6, 10]",11,"[1, 6, 10]"
2926,2926,11,"[4, 6, 7, 8, 10]",11,"[4, 6, 7, 8, 10]"
2927,2927,11,"[3, 6, 10]",11,"[3, 6, 10]"
2928,2928,7,"[3, 6]",7,"[3, 6]"
2929,2929,11,"[4, 6, 10]",11,"[4, 6, 10]"
2930,2930,7,"[2, 6]",7,"[2, 6]"
2931,2931,11,"[4, 8, 10]",11,"[4, 8, 10]"
2932,2932,11,"[1, 3, 6, 10]",11,"[1, 3, 6, 10]"
2933,2933,11,"[4, 8, 10]",11,"[4, 8, 10]"
2934,2934,11,"[4, 8, 10]",11,"[4, 8, 10]"
2935,2935,11,"[4, 8, 10]",11,"[4, 8, 10]"
2936,2936,11,"[1, 2, 6, 8, 10]",11,"[2, 6, 10]"
2937,2937,11,"[2, 6, 8, 10]",11,"[2, 6, 8, 10]"
2938,2938,11,"[2, 6, 10]",11,"[2, 6, 10]"
2939,2939,11,"[1, 2, 4, 6, 7, 10]",11,"[1, 2, 4, 6, 7, 10]"
2940,2940,18,"[2, 3, 5, 8, 10, 14, 17]",18,"[2, 3, 5, 8, 10, 14, 17]"
2941,2941,23,"[1, 3, 6, 9, 12, 15, 18, 22]",23,"[1, 3, 6, 9, 12, 15, 18, 22]"
2942,2942,19,"[3, 6, 8, 11, 14, 16, 18]",20,"[3, 6, 8, 10, 13, 15, 17, 18, 19]"
2943,2943,18,"[1, 2, 5, 9, 14, 17]",15,"[2, 6, 11, 14]"
2944,2944,22,"[2, 4, 6, 7, 9, 11, 12, 15, 17, 18, 21]",23,"[2, 4, 6, 7, 9, 11, 12, 15, 18, 19, 22]"
2945,2945,16,"[4, 7, 12, 15]",16,"[4, 7, 12, 15]"
2946,2946,14,"[1, 2, 6, 8, 10, 13]",14,"[1, 2, 6, 8, 10, 13]"
2947,2947,17,"[4, 5, 8, 12, 16]",17,"[4, 5, 8, 12, 16]"
2948,2948,7,"[4, 6]",7,"[4, 6]"
2949,2949,14,"[1, 4, 6, 10, 11, 13]",14,"[1, 4, 6, 10, 11, 13]"
2950,2950,15,"[2, 6, 9, 10, 14]",14,"[2, 6, 8, 9, 13]"
2951,2951,14,"[2, 6, 10, 13]",14,"[2, 6, 10, 13]"
2952,2952,14,"[3, 6, 9, 13]",14,"[3, 6, 9, 13]"
2953,2953,14,"[4, 6, 8, 10, 13]",14,"[4, 6, 10, 13]"
2954,2954,7,"[1, 4, 6]",7,"[1, 4, 6]"
2955,2955,14,"[2, 4, 6, 9, 13]",14,"[2, 4, 6, 9, 13]"
2956,2956,14,"[4, 6, 10, 13]",14,"[4, 6, 10, 13]"
2957,2957,14,"[1, 6, 8, 13]",14,"[1, 6, 8, 13]"
2958,2958,14,"[4, 6, 9, 13]",14,"[4, 6, 9, 13]"
2959,2959,14,"[2, 6, 9, 11, 13]",14,"[2, 6, 9, 11, 13]"
2960,2960,14,"[1, 3, 6, 10, 13]",14,"[1, 3, 6, 10, 13]"
2961,2961,14,"[2, 4, 6, 9, 13]",14,"[2, 4, 6, 9, 13]"
2962,2962,16,"[1, 3, 8, 12, 15]",16,"[1, 3, 8, 12, 15]"
2963,2963,5,[4],5,[4]
2964,2964,10,"[1, 4, 7, 9]",10,"[4, 7, 9]"
2965,2965,7,"[3, 6]",7,"[3, 6]"
2966,2966,14,"[3, 6, 10, 13]",14,"[3, 6, 10, 13]"
2967,2967,14,"[1, 3, 5, 8, 10, 13]",15,"[1, 3, 6, 11, 14]"
2968,2968,17,"[2, 7, 10, 13, 14, 16]",17,"[2, 7, 10, 13, 14, 16]"
2969,2969,14,"[4, 8, 13]",13,"[4, 8, 12]"
2970,2970,11,"[4, 6, 10]",11,"[4, 6, 10]"
2971,2971,11,"[3, 5, 10]",10,"[3, 5, 9]"
2972,2972,7,"[2, 6]",7,"[2, 6]"
2973,2973,7,"[2, 4, 6]",7,"[2, 4, 6]"
2974,2974,11,"[2, 6, 10]",11,"[2, 6, 10]"
2975,2975,11,"[2, 5, 10]",11,"[2, 5, 10]"
2976,2976,7,"[2, 6]",7,"[2, 6]"
2977,2977,11,"[4, 6, 7, 10]",11,"[4, 6, 7, 10]"
2978,2978,9,"[4, 8]",9,"[4, 8]"
2979,2979,16,"[5, 9, 11, 12, 15]",15,"[4, 8, 10, 11, 14]"
2980,2980,7,"[3, 6]",7,"[1, 3, 6]"
2981,2981,7,"[2, 3, 6]",7,"[2, 3, 6]"
2982,2982,14,"[2, 4, 6, 10, 13]",13,"[2, 4, 6, 9, 12]"
2983,2983,18,"[4, 6, 8, 10, 12, 14, 15, 17]",17,"[4, 6, 8, 9, 11, 13, 14, 16]"
2984,2984,11,"[1, 4, 6, 10]",11,"[1, 4, 6, 10]"
2985,2985,7,"[1, 4, 6]",7,"[1, 6]"
2986,2986,14,"[3, 6, 11, 13]",14,"[3, 6, 11, 13]"
2987,2987,4,[3],4,[3]
2988,2988,14,"[1, 4, 6, 10, 13]",14,"[1, 4, 6, 10, 13]"
2989,2989,7,"[3, 6]",7,"[3, 6]"
2990,2990,16,"[1, 4, 6, 8, 11, 15]",16,"[1, 4, 6, 8, 11, 15]"
2991,2991,14,"[2, 6, 10, 13]",14,"[2, 6, 10, 13]"
2992,2992,14,"[1, 4, 5, 6, 11, 13]",14,"[1, 4, 5, 6, 11, 13]"
2993,2993,14,"[4, 6, 10, 13]",14,"[4, 6, 10, 13]"
2994,2994,14,"[2, 3, 6, 9, 13]",14,"[2, 3, 6, 9, 13]"
2995,2995,11,"[2, 5, 7, 10]",10,"[1, 4, 6, 9]"
2996,2996,16,"[4, 8, 13, 15]",15,"[4, 8, 10, 12, 14]"
2997,2997,7,"[2, 6]",7,"[2, 6]"
2998,2998,14,"[3, 5, 6, 10, 13]",14,"[3, 5, 6, 10, 13]"
2999,2999,7,"[1, 4, 6]",7,"[1, 4, 6]"
3000,3000,11,"[3, 6, 8, 10]",11,"[3, 6, 8, 10]"
3001,3001,14,"[1, 4, 9, 13]",14,"[1, 4, 9, 13]"
3002,3002,15,"[2, 6, 9, 14]",15,"[2, 6, 9, 14]"
3003,3003,14,"[5, 9, 13]",14,"[5, 9, 13]"
3004,3004,11,"[4, 8, 10]",11,"[4, 8, 10]"
3005,3005,11,"[3, 6, 10]",11,"[3, 6, 10]"
3006,3006,11,"[4, 8, 10]",11,"[4, 8, 10]"
3007,3007,11,"[2, 4, 6, 7, 8, 10]",11,"[2, 4, 6, 7, 8, 9, 10]"
